latency_ns
713839142
720884080
1429567541
1435266900
2139854021
2143829453
2842289916
2854272265
3548653212
3568996734
4259148782
4288316353
4969603366
5010443326
5680840103
5728922699
6393280332
6448183768
7105510818
7171731870
7810622527
7891405658
8517218936
8606156020
9220974126
9318720820
9923545338
10026207995
10626128252
10738179523
11326901547
11448775667
12028909393
12158028564
12730847448
12866296559
13432713849
13574091908
14133931404
14281057011
14834930480
14987834975
15534780454
15695852178
16234022279
16404873189
16933999059
17114257859
17633382489
17822725063
18333258710
18531476147
19033422559
19238571380
19733509083
19946257440
20433606766
20654655491
21134995908
21364404361
21834454215
22074363444
22535147612
22785073792
23236292415
23496242398
23939247856
24207554953
24641306388
24919539986
25344337438
25629833211
26043843912
26339362847
26746109469
27048335779
27449156910
27757981070
28152483813
28467424693
28854264731
29178202734
29555794269
29889703766
30258254388
30600856337
30960672128
31312151814
31662513868
32023169100
32362788466
32733710495
33064502766
33445086341
33765835943
34155109505
34467701866
34865086091
35167273906
35573623661
35865632062
36281056986
36565111988
36988551835
37264149966
37697674901
37963217139
38407085224
38662667488
39116975044
39361492817
39826747305
40060261057
40536778147
40758882813
41247103372
41457221300
41957559519
42156135984
42668392532
42865819645
43387988038
43570630103
44103215716
44277829554
44813735592
44984319246
45524702834
45690645401
46235282270
46394059083
46948102530
47086071543
47662163792
47783892655
48375798486
48482158490
49086918412
49179304608
49798232921
49871883617
50507593151
50566495100
51217485879
51262605657
51925696125
51959264832
52635022772
52657331481
53346562881
53355074274
54053880566
54057085084
54750986955
54769025662
55449160523
55488181125
56158913775
56200329911
56859179197
56904263249
57556571190
57609157765
58254744785
58315810823
58952466413
59022391575
59649002272
59728614095
60346444687
60434402723
61043397865
61139973303
61739689395
61846447593
62436777236
62547592748
63133206342
63252720438
63829725345
63958852025
64523752986
64665459022
65222373874
65372620447
65921228779
66077393460
66618186112
66784380095
67317073608
67490019369
68015238199
68195687226
68713296592
68901677295
69411006862
69607314372
70108780089
70312681294
70805907988
71018126322
71503105287
71724071977
72201165461
72431659364
72898919620
73138536691
73598325051
73847871638
74297169902
74553364081
74995552788
75262569625
75694549932
75966445653
76393805200
76673935213
77092262403
77380940597
77791352501
78087437299
78489316881
78794108747
79186713517
79500838464
79885237793
80206937539
80583644720
80911928570
81284113496
81617580166
81982763547
82323331851
82682699956
83028243622
83383379094
83733057700
84082509452
84435262905
84779618748
85137631283
85477192331
85843916153
86174065513
86550741264
86873597522
87256437201
87573699908
87957488492
88272913870
88662747579
88972254229
89364474535
89671932058
90069835422
90371631749
90774535903
91070063885
91479020981
91769931329
92184911237
92471280786
92892397481
93172496562
93599644777
93871995644
94306763572
94574477550
95014101947
95275417498
95720853714
95975379015
96427594400
96675567597
97134750584
97373089797
97841542565
98072092997
98548175627
98771513861
99249192908
99468968131
99954435648
100167351301
100659735935
100873933747
101365270791
101584051202
102076804615
102293034291
102795281335
102995642047
103513336205
103705037417
104230989592
104411235672
104948696469
105120587029
105666474119
105830952224
106384779335
106542273397
107102460412
107257442753
107821643100
107976050274
108543913888
108698240762
109271084707
109419876269
110000966562
110136889095
110728546495
110855657916
111456796533
111569765010
112183941041
112282172704
112908684215
112995116280
113630063389
113706277158
114351107477
114417429731
115068106633
115128010262
115784368259
115837733258
116500025872
116545499351
117215233274
117249378357
117929759769
117954543981
118643093792
118661210053
119353660516
119376468428
120067714916
120090020108
120787921552
120805140283
121509401292
121520019567
122228719043
122233484482
122948349208
122948760468
123657636354
123668854782
124363152981
124387138608
125067086213
125101233431
125772273954
125811568125
126474020402
126520694709
127171044992
127229135656
127871942381
127936468632
128570925615
128642668034
129264692226
129347149821
129961881022
130051703141
130661072215
130755039273
131353602809
131456420575
132049300573
132157442103
132741112692
132859091817
133432318156
133559602888
134118629218
134259462511
134808771411
134958778905
135500067041
135654157610
136192150137
136352793399
136885415354
137046023171
137576653606
137744924487
138265360090
138443494432
138953787991
139141468352
139646981613
139837498192
140340030252
140536363229
141026510046
141236261940
141718964313
141934700587
142411958379
142628042154
143100908736
143326232817
143786938496
144024260595
144477584556
144722361178
145171633154
145420601051
145860267798
146121428859
146546067937
146818950988
147238116410
147516571852
147927472644
148214366070
148619346910
148912041065
149310705512
149610489726
149997450257
150308928459
150685621320
151008300569
151378080200
151706477972
152064187209
152403997834
152754979979
153099439344
153445881201
153790915924
154131719136
154487178101
154816165586
155182486521
155498283366
155876183506
156186292795
156570472117
156870036859
157262109105
157553067287
157956501219
158241082264
158650760725
158931088037
159345352201
159614599264
160037770429
160301231121
160731075427
160988759616
161427467322
161675844170
162121342086
162359859059
162817063266
163048392343
163511330313
163730939994
164205491511
164419451207
164901600735
165098007696
165594778342
165776049783
166288048251
166455531213
166981860074
167134700979
167675272199
167812624061
168366967009
168491142497
169058525161
169166456275
169745609140
169840742428
170431156331
170514603185
171118001612
171192795881
171802886523
171873665585
172487915824
172550130325
173173040573
173229125663
173858219764
173906874525
174541004593
174585499547
175223820830
175264113950
175908672026
175942682716
176594147410
176619118380
177279735394
177298354074
177965514806
177977405814
178653609771
178656019452
179333948850
179338571553
180010647534
180023154915
180689947938
180708913446
181365413182
181395598653
182047207263
182080833573
182725512151
182765414068
183405735120
183450964509
184080843755
184134488316
184760489393
184820038765
185439776559
185503566218
186119770597
186189056274
186799797096
186873949423
187478453361
187557146706
188157079258
188241912946
188836384677
188926328981
189516027757
189612582885
190189216346
190298353795
190869373507
190983064139
191551572741
191669878371
192229991368
192356436512
192906877726
193043007017
193583997060
193730491332
194261462361
194415864465
194940380642
195101542799
195614127593
195786763295
196290354025
196472189476
196969705485
197156526508
197652907843
197840267214
198334677008
198524399061
199014790805
199209117656
199688791528
199892650872
200364200447
200577112156
201040298947
201261562107
201719867001
201947238965
202394743682
202632615329
203073646971
203318193241
203752855560
204003363559
204430594379
204690797133
205110428459
205377759756
205786377997
206064964090
206465637721
206751653821
207146190314
207436982975
207827209161
208122933923
208510145915
208809268507
209185361118
209495099650
209864867992
210178303765
210545531361
210862085230
211226427455
211545748202
211907974568
212231534509
212589806474
212917482389
213271688904
213603353375
213953955962
214289524400
214633984701
214975764947
215316199131
215662764533
215997537341
216348713371
216677895555
217034694461
217358586162
217721154847
218039253284
218408500340
218719299945
219095022020
219396269425
219782684224
220076167598
220466230053
220756806356
221153956467
221437645519
221841273144
222119788432
222528716157
222802517050
223215998118
223484781841
223903156617
224165229720
224589678306
224846529602
225275263359
225522826041
225960887846
226196846689
226646308943
226870846818
227332585781
227551599716
228018088108
228230909463
228701068384
228909705528
229386253879
229589276724
230072293501
230268665477
230759119065
230947460329
231445980133
231625604502
232133164348
232315606590
232819361553
232998346075
233509307035
233679517062
234195415444
234360662291
234882961865
235042009960
235572525371
235720637355
236259803898
236403298881
236948320283
237086065865
237635827138
237767994489
238322022168
238449668336
239008126597
239131164720
239694656743
239812307923
240382084860
240491471601
241069315635
241171777105
241755159275
241852008861
242436572683
242530392749
243123478540
243217829439
243809740593
243905551704
244494288547
244594077514
245176534640
245284769937
245870683403
245973825377
246563433167
246663614780
247252209784
247347957157
247942876750
248031259447
248637771948
248709782683
249332195143
249390666254
250024265473
250069402177
250713931163
250747722892
251405258683
251429132287
252091129499
252111544850
252775543699
252793126869
253458737774
253473652620
254141039037
254155827227
254825304517
254837063086
255509233456
255518926850
256195865856
256198142517
256874771002
256881788097
257553685896
257565691157
258235529701
258253987479
258917971587
258941668230
259601810416
259629167581
260287428816
260318655172
260971732274
261009292807
261653677037
261698683024
262335103860
262386754104
263016370613
263075509865
263694307444
263761098978
264375035609
264449479066
265052772294
265137355119
265736727658
265826924261
266420057272
266514481416
267103320870
267202646319
267782078605
267890021714
268463225021
268576736471
269143124433
269263414139
269824162956
269949252537
270503499863
270637571737
271182869433
271324738058
271864420274
272009353266
272545444239
272696904596
273227554647
273384891955
273909827568
274071691680
274591674482
274759989759
275271337399
275450869740
275950194746
276140319173
276627894608
276827713098
277306663830
277510382420
277985703688
278197919823
278665043218
278883652649
279343313476
279568115898
280024580372
280253682923
280706408959
280938381390
281386724774
281623666358
282068358626
282307236463
282750638156
282993866316
283431220069
283679768577
284110676955
284364831386
284791212581
285049487413
285471990749
285735612980
286154207521
286422981002
286832162525
287109897199
287508339161
287790549020
288190455753
288476757342
288872037675
289163506776
289552270352
289851048262
290233100316
290536352991
290914268953
291222689912
291595321132
291909528211
292276598693
292595652773
292957339098
293281489376
293639340483
293967591617
294320354128
294654143588
295001151039
295339600691
295682002340
296025972135
296362644861
296712354188
297042899996
297399003189
297723070212
298085809817
298403330726
298773601156
299085910070
299460551912
299768981686
300146270101
300444219098
300831941322
301121519170
301516440137
301797937933
302201666084
302477880411
302888068112
303158142185
303572910721
303838757421
304257517228
304519028363
304942188374
305197962873
305625447939
305876824195
306310692749
306555986681
306994747372
307231647864
