latency_ns
802374
663955
665968
424596
260678
573104
480259
606907
512330
458440
508483
510446
313467
529632
317114
360385
539521
361327
408335
563255
371626
413966
355726
563937
280646
293500
503934
427421
351348
365866
616074
604333
514835
536806
544511
461755
560209
253666
449723
589935
535473
294172
597299
273443
312145
338284
505237
477135
621955
378930
353923
446026
594104
406692
528150
381485
521778
487744
340698
490158
391624
543839
621405
511529
632906
555731
276418
486321
621805
399018
536255
419255
599403
622606
521227
385362
682349
534792
631423
605364
424736
566311
460122
569587
556452
409678
382867
320440
496340
309059
528290
371386
