latency_ns
500090568
500111757
500078095
500067295
500084035
500062535
500063658
500062375
500089526
500702333
501380863
501644737
501979283
501931263
501847747
502679865
502771095
503353075
503366810
503831160
506139861
507018575
507560450
508334088
509012528
509877918
510791067
512398255
514780244
515364678
516823198
517560057
999964379
999958939
999893477
999937418
999942689
999939102
999880482
999978556
999946646
1000450179
1001120704
1001395990
1001713103
1001669651
1001678738
1002479958
1002633696
1003146726
1003165521
1003626133
1005887005
1006790846
1007322883
1008153497
1008861362
1009625553
1010528153
1012268701
1014522048
1015092046
1016562658
1017393433
1499663003
1499514986
1499671158
1499611746
1499550592
1499539121
1499457128
1499586710
1499558797
1500194136
1500782919
1501093290
1501490564
1501324543
1501264701
1502083102
1502220089
1502752695
1502794554
1503255657
1505571521
1506531879
1506965651
1507769476
1508456402
1509282929
1510291758
1511912912
1514227083
1514804014
1516201439
1516994223
1999256860
1999239848
1999316952
1999342579
1999293398
1999281926
1999208529
1999329625
1999348070
1999754391
2000501669
2000795349
2001081724
2001034987
2001016222
2001809808
2002007067
2002489350
2002516370
2002972324
2005228457
2006152537
2006663784
2007545755
2008253500
2009005367
2009890474
2011692387
2013859392
2014447693
2015930610
2016737319
2499051892
2499018260
2499119900
2499140999
2499108939
2498992441
2499082089
2499146761
2499144406
2499546318
2500303506
2500598087
2500867571
2500832806
2500824390
2501613067
2501823411
2502286196
2502349455
2502771535
2504991630
2505904839
2506454268
2507358872
2508046639
2508765265
2509678683
2511538314
2513663803
2514224342
2515735441
2516553241
2998829914
2998741889
2998888724
2998860170
2998768048
2998848298
2998818132
2998869548
2998954276
2999324309
3000027826
3000318610
3000647426
3000556095
3000579329
3001385037
3001570734
3002015176
3002081641
3002501026
3004733935
3005690826
3006179089
3007154996
3007772513
3008487941
3009448740
3011303592
3013399845
3013991072
3015455723
3016278653
3498604899
3498606832
3498711909
3498722008
3498699646
3498688275
3498657277
3498722238
3498847763
3499094626
3499880826
3500168245
3500417651
3500408344
3500455702
3501268063
3501448210
3501863648
3501965809
3502357122
3504583910
3505491989
3506025027
3507058462
3507637265
3508332276
3509226400
3511186078
3513237969
3513773250
3515313924
3516130923
3998449403
3998382558
3998560020
3998514625
3998372710
3998425639
3998311945
3998423384
3998529774
3998947746
3999691348
3999984166
4000263158
4000210069
4000114940
4000960653
4001105555
4001621140
4001724995
4002146193
4004397978
4005357323
4005786477
4006748517
4007314777
4008124252
4009072778
4010980719
